@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute oschook-1 numeric
@attribute oschook-2 numeric
@attribute oschook-3 numeric
@attribute oschook-4 numeric
@attribute outputs-1 {0,1,2}

@data
1490,'2023/12/10 06:38:34:706',14,-0.174078,9.821341,0.233898,0,?
1491,'2023/12/10 06:38:34:706',14,45.744308,-2.47316,0.810981,0,?
1492,'2023/12/10 06:38:34:716',14,-0.144168,9.74836,0.160319,0,?
1493,'2023/12/10 06:38:34:718',14,45.744133,-2.472723,0.811452,0,?
1494,'2023/12/10 06:38:34:813',14,-0.181256,9.74477,0.149551,0,?
1495,'2023/12/10 06:38:34:814',14,45.744118,-2.472328,0.811939,0,?
1496,'2023/12/10 06:38:34:835',14,-0.167498,9.750154,0.099302,0,?
1497,'2023/12/10 06:38:34:836',14,45.744457,-2.471955,0.812585,0,?
1498,'2023/12/10 06:38:34:915',14,-0.232104,9.777073,0.14656,0,?
1499,'2023/12/10 06:38:34:916',14,45.744881,-2.471692,0.813198,0,?
1500,'2023/12/10 06:38:35:016',14,-0.167498,9.78485,0.104088,0,?
1501,'2023/12/10 06:38:35:016',14,45.745209,-2.471574,0.81323,0,?
1502,'2023/12/10 06:38:35:016',14,-0.136391,9.823135,0.124427,0,?
1503,'2023/12/10 06:38:35:017',14,45.745552,-2.471431,0.813435,0,?
1504,'2023/12/10 06:38:35:116',14,-0.20997,9.792028,0.15015,0,?
1505,'2023/12/10 06:38:35:116',14,45.745872,-2.471068,0.813769,0,?
1506,'2023/12/10 06:38:35:135',14,-0.270389,9.765707,0.131605,0,?
1507,'2023/12/10 06:38:35:136',14,45.746147,-2.470717,0.813711,0,?
1508,'2023/12/10 06:38:35:221',14,-0.192024,9.727423,0.109472,0,?
1509,'2023/12/10 06:38:35:221',14,45.746361,-2.470196,0.813761,0,?
1510,'2023/12/10 06:38:35:255',14,-0.205185,9.68136,0.034696,0,?
1511,'2023/12/10 06:38:35:321',14,45.746677,-2.469659,0.813557,0,?
1512,'2023/12/10 06:38:35:321',14,-0.132802,9.739387,0.10349,0,?
1513,'2023/12/10 06:38:35:321',14,45.746792,-2.469184,0.813621,0,?
1514,'2023/12/10 06:38:35:424',14,-0.062812,9.813564,0.159721,0,?
1515,'2023/12/10 06:38:35:426',14,45.746799,-2.468683,0.813544,0,?
1516,'2023/12/10 06:38:35:435',14,-0.126221,9.777672,0.147757,0,?
1517,'2023/12/10 06:38:35:438',14,45.746948,-2.468028,0.813379,0,?
1518,'2023/12/10 06:38:35:527',14,-0.214158,9.753145,0.138186,0,?
1519,'2023/12/10 06:38:35:527',14,45.747074,-2.46761,0.813292,0,?
1520,'2023/12/10 06:38:35:555',14,-0.284148,9.763913,0.208774,0,?
1521,'2023/12/10 06:38:35:558',14,45.747089,-2.466938,0.813253,0,?
1522,'2023/12/10 06:38:35:629',14,-0.16331,9.769297,0.141775,0,?
1523,'2023/12/10 06:38:35:629',14,45.747253,-2.466489,0.813311,0,?
1524,'2023/12/10 06:38:35:732',14,-0.247657,9.826724,0.273978,0,?
1525,'2023/12/10 06:38:35:732',14,45.747242,-2.46616,0.813515,0,?
1526,'2023/12/10 06:38:35:735',14,-0.067597,9.723833,-0.005982,0,?
1527,'2023/12/10 06:38:35:742',14,45.747295,-2.466348,0.813026,0,?
1528,'2023/12/10 06:38:35:834',14,-0.1334,9.661021,-0.110668,0,?
1529,'2023/12/10 06:38:35:835',14,45.74728,-2.466168,0.813411,0,?
1530,'2023/12/10 06:38:35:856',14,-0.178863,9.855438,-0.780658,0,?
1531,'2023/12/10 06:38:35:858',14,45.747063,-2.466242,0.813385,0,?
1532,'2023/12/10 06:38:35:943',14,-0.09332,9.514461,-0.050847,0,?
1533,'2023/12/10 06:38:35:944',14,45.747242,-2.466405,0.813416,0,?
1534,'2023/12/10 06:38:36:038',14,-0.2668,9.580862,0.653839,0,?
1535,'2023/12/10 06:38:36:038',14,45.747387,-2.466536,0.813441,0,?
1536,'2023/12/10 06:38:36:039',14,-0.244666,9.533604,1.106082,0,?
1537,'2023/12/10 06:38:36:044',14,45.747162,-2.466686,0.812876,0,?
1538,'2023/12/10 06:38:36:141',14,-0.277567,9.552148,0.997209,0,?
1539,'2023/12/10 06:38:36:141',14,45.74696,-2.466341,0.812874,0,?
1540,'2023/12/10 06:38:36:155',14,45.746597,-2.465953,0.812671,0,?
1541,'2023/12/10 06:38:36:157',14,-0.23988,9.990633,0.978665,0,?
1542,'2023/12/10 06:38:36:242',14,0.065204,10.152148,1.107279,0,?
1543,'2023/12/10 06:38:36:243',14,45.746655,-2.465596,0.812496,0,?
1544,'2023/12/10 06:38:36:274',14,-0.038285,10.366306,0.619143,0,?
1545,'2023/12/10 06:38:36:277',14,45.746353,-2.465463,0.812288,0,?
1546,'2023/12/10 06:38:36:345',14,0.156132,10.427921,0.293719,0,?
1547,'2023/12/10 06:38:36:345',14,45.745975,-2.465661,0.811526,0,?
1548,'2023/12/10 06:38:36:448',14,0.474377,9.95175,0.094516,0,?
1549,'2023/12/10 06:38:36:449',14,45.745571,-2.465751,0.811955,0,?
1550,'2023/12/10 06:38:36:460',14,0.244068,9.787841,0.073579,0,?
1551,'2023/12/10 06:38:36:460',14,45.745354,-2.466127,0.812229,0,?
1552,'2023/12/10 06:38:36:548',14,0.078963,9.507881,-0.317049,0,?
1553,'2023/12/10 06:38:36:548',14,45.745041,-2.46683,0.811617,0,?
1554,'2023/12/10 06:38:36:576',14,0.108873,9.398409,-0.311067,0,?
1555,'2023/12/10 06:38:36:577',14,45.744801,-2.467897,0.811221,0,?
1556,'2023/12/10 06:38:36:662',14,-0.321835,9.125628,-0.100499,0,?
1557,'2023/12/10 06:38:36:663',14,45.744614,-2.468847,0.811092,0,?
1558,'2023/12/10 06:38:36:758',14,-0.858425,9.105289,-0.116052,0,?
1559,'2023/12/10 06:38:36:758',14,45.744751,-2.469795,0.811248,0,?
1560,'2023/12/10 06:38:36:759',14,-1.355534,9.46481,0.772882,0,?
1561,'2023/12/10 06:38:36:765',14,45.744648,-2.470804,0.810904,0,?
1562,'2023/12/10 06:38:36:865',14,-0.99003,9.976874,0.782453,0,?
1563,'2023/12/10 06:38:36:866',14,45.744366,-2.471352,0.810589,0,?
1564,'2023/12/10 06:38:36:876',14,-1.322034,9.96491,1.001396,0,?
1565,'2023/12/10 06:38:36:880',14,45.744064,-2.471598,0.810501,0,?
1566,'2023/12/10 06:38:36:960',14,-0.931406,9.738789,0.770489,0,?
1567,'2023/12/10 06:38:36:961',14,45.743744,-2.472042,0.810312,0,?
1568,'2023/12/10 06:38:36:995',14,-1.068395,9.556335,1.042074,0,?
1569,'2023/12/10 06:38:36:997',14,45.743069,-2.472147,0.810166,0,?
1570,'2023/12/10 06:38:37:063',14,-0.760319,9.662816,1.025923,0,?
1571,'2023/12/10 06:38:37:063',14,45.742455,-2.472664,0.81008,0,?
1572,'2023/12/10 06:38:37:164',14,-0.815354,9.830912,1.078565,0,?
1573,'2023/12/10 06:38:37:164',14,45.741779,-2.4736,0.809954,0,?
1574,'2023/12/10 06:38:37:176',14,-1.237687,9.973285,1.424328,0,?
1575,'2023/12/10 06:38:37:180',14,45.741024,-2.474492,0.810283,0,?
1576,'2023/12/10 06:38:37:268',14,-1.545763,9.969695,1.535594,0,?
1577,'2023/12/10 06:38:37:268',14,45.740524,-2.47564,0.810284,0,?
1578,'2023/12/10 06:38:37:296',14,-1.888535,9.896116,1.192224,0,?
1579,'2023/12/10 06:38:37:298',14,45.740417,-2.476501,0.810293,0,?
1580,'2023/12/10 06:38:37:372',14,-2.289333,9.826126,0.896112,0,?
1581,'2023/12/10 06:38:37:372',14,45.740379,-2.477158,0.810263,0,?
1582,'2023/12/10 06:38:37:472',14,-1.958525,9.519247,0.357727,0,?
1583,'2023/12/10 06:38:37:473',14,45.739986,-2.47753,0.809719,0,?
1584,'2023/12/10 06:38:37:475',14,-0.805783,9.436694,0.292523,0,?
1585,'2023/12/10 06:38:37:477',14,45.73962,-2.477319,0.810308,0,?
1586,'2023/12/10 06:38:37:576',14,0.086142,9.516255,-0.003589,0,?
1587,'2023/12/10 06:38:37:576',14,45.73933,-2.476799,0.81026,0,?
1588,'2023/12/10 06:38:37:595',14,0.278764,9.492926,-0.339183,0,?
1589,'2023/12/10 06:38:37:598',14,45.739017,-2.475922,0.809425,0,?
1590,'2023/12/10 06:38:37:676',14,-0.421735,9.620343,-0.089133,0,?
1591,'2023/12/10 06:38:37:676',14,45.738987,-2.474779,0.808803,0,?
1592,'2023/12/10 06:38:37:782',14,-0.518046,9.636495,-0.1334,0,?
1593,'2023/12/10 06:38:37:783',14,45.739025,-2.473247,0.808121,0,?
1594,'2023/12/10 06:38:37:783',14,-0.867996,9.88834,0.393021,0,?
1595,'2023/12/10 06:38:37:784',14,45.739105,-2.471779,0.807849,0,?
1596,'2023/12/10 06:38:43:319',15,-0.820738,3.976273,7.815557,0,?
1597,'2023/12/10 06:38:43:319',15,45.751953,-2.462833,0.822783,0,?
1598,'2023/12/10 06:38:43:410',15,-1.793421,5.356932,10.792229,0,?
1599,'2023/12/10 06:38:43:410',15,45.751526,-2.462627,0.822538,0,?
1600,'2023/12/10 06:38:43:415',15,-3.534797,5.180461,10.445868,0,?
1601,'2023/12/10 06:38:43:419',15,45.751476,-2.462626,0.822024,0,?
1602,'2023/12/10 06:38:43:511',15,-0.017348,3.533002,11.304891,0,?
1603,'2023/12/10 06:38:43:512',15,45.751495,-2.462501,0.821013,0,?
1604,'2023/12/10 06:38:43:536',15,-0.009571,2.587838,11.607583,0,?
1605,'2023/12/10 06:38:43:540',15,45.751522,-2.462219,0.820578,0,?
1606,'2023/12/10 06:38:43:615',15,0.948156,2.079363,11.227722,0,?
1607,'2023/12/10 06:38:43:615',15,45.751545,-2.461858,0.820369,0,?
1608,'2023/12/10 06:38:43:719',15,0.761516,0.683151,9.605987,0,?
1609,'2023/12/10 06:38:43:720',15,45.751484,-2.461713,0.820162,0,?
1610,'2023/12/10 06:38:43:721',15,1.331008,0.54018,9.686146,0,?
1611,'2023/12/10 06:38:43:721',15,45.751438,-2.461634,0.820086,0,?
1612,'2023/12/10 06:38:43:811',15,1.021735,0.088534,9.889536,0,?
1613,'2023/12/10 06:38:43:811',15,45.751316,-2.46138,0.819769,0,?
1614,'2023/12/10 06:38:43:836',15,1.016351,0.128016,10.183853,0,?
1615,'2023/12/10 06:38:43:842',15,45.75108,-2.461124,0.819812,0,?
1616,'2023/12/10 06:38:43:925',15,0.457029,-0.007178,10.046865,0,?
1617,'2023/12/10 06:38:43:926',15,45.750828,-2.460531,0.819882,0,?
1618,'2023/12/10 06:38:43:956',15,1.129412,-0.558724,9.345169,0,?
1619,'2023/12/10 06:38:43:958',15,45.750477,-2.460011,0.81969,0,?
1620,'2023/12/10 06:38:44:026',15,1.331008,-0.601795,10.162318,0,?
1621,'2023/12/10 06:38:44:027',15,45.750401,-2.459654,0.819815,0,?
1622,'2023/12/10 06:38:44:128',15,1.768894,-0.407976,10.050453,0,?
1623,'2023/12/10 06:38:44:129',15,45.75037,-2.459761,0.819808,0,?
1624,'2023/12/10 06:38:44:136',15,0.458226,-0.778864,9.285348,0,?
1625,'2023/12/10 06:38:44:137',15,45.750267,-2.459866,0.819586,0,?
1626,'2023/12/10 06:38:44:231',15,0.299701,-0.488734,9.45165,0,?
1627,'2023/12/10 06:38:44:231',15,45.750443,-2.459577,0.820052,0,?
1628,'2023/12/10 06:38:44:262',15,0.626321,-0.300897,10.186844,0,?
1629,'2023/12/10 06:38:44:262',15,45.750648,-2.459311,0.820388,0,?
1630,'2023/12/10 06:38:44:348',15,0.162114,-0.613161,9.88176,0,?
1631,'2023/12/10 06:38:44:348',15,45.75082,-2.459462,0.820388,0,?
1632,'2023/12/10 06:38:44:436',15,0.615554,-0.638884,9.367901,0,?
1633,'2023/12/10 06:38:44:438',15,45.7509,-2.45969,0.820132,0,?
1634,'2023/12/10 06:38:44:438',15,0.793819,-0.533001,9.62154,0,?
1635,'2023/12/10 06:38:44:439',15,45.75116,-2.45969,0.81983,0,?
1636,'2023/12/10 06:38:44:538',15,0.561117,-0.413958,9.637094,0,?
1637,'2023/12/10 06:38:44:539',15,45.751312,-2.459638,0.819538,0,?
1638,'2023/12/10 06:38:44:555',15,0.296112,-0.29671,9.807582,0,?
1639,'2023/12/10 06:38:44:558',15,45.751423,-2.459618,0.818718,0,?
1640,'2023/12/10 06:38:44:642',15,0.16331,-0.350549,9.979865,0,?
1641,'2023/12/10 06:38:44:642',15,45.751163,-2.459567,0.818141,0,?
1642,'2023/12/10 06:38:44:675',15,0.055633,-0.535394,10.040284,0,?
1643,'2023/12/10 06:38:44:678',15,45.750763,-2.45934,0.81777,0,?
1644,'2023/12/10 06:38:44:845',15,0.622134,-0.367298,9.735797,0,?
1645,'2023/12/10 06:38:44:845',15,45.750553,-2.45911,0.817354,0,?
1646,'2023/12/10 06:38:44:846',15,0.856032,-0.197408,9.792028,0,?
1647,'2023/12/10 06:38:44:846',15,45.750538,-2.45856,0.817295,0,?
1648,'2023/12/10 06:38:44:859',15,0.457029,-0.449252,9.493524,0,?
1649,'2023/12/10 06:38:44:859',15,45.750866,-2.458202,0.816818,0,?
1650,'2023/12/10 06:38:44:950',15,1.207777,-0.312263,9.891929,0,?
1651,'2023/12/10 06:38:44:951',15,45.751133,-2.457825,0.816594,0,?
1652,'2023/12/10 06:38:44:977',15,0.507278,-0.174078,9.912268,0,?
1653,'2023/12/10 06:38:44:983',15,45.751202,-2.457555,0.816574,0,?
1654,'2023/12/10 06:38:45:054',15,0.425324,-0.047258,9.991231,0,?
1655,'2023/12/10 06:38:45:054',15,45.751255,-2.457457,0.81646,0,?
1656,'2023/12/10 06:38:45:153',15,-0.015553,-0.010768,9.505488,0,?
1657,'2023/12/10 06:38:45:153',15,45.751247,-2.457318,0.816217,0,?
1658,'2023/12/10 06:38:45:156',15,-0.465404,0.198604,9.562916,0,?
1659,'2023/12/10 06:38:45:158',15,45.751236,-2.45723,0.815908,0,?
1660,'2023/12/10 06:38:45:255',15,-0.841675,0.112463,9.887741,0,?
1661,'2023/12/10 06:38:45:255',15,45.751221,-2.45698,0.81561,0,?
1662,'2023/12/10 06:38:45:276',15,-0.505484,0.05324,9.893723,0,?
1663,'2023/12/10 06:38:45:277',15,45.751205,-2.456586,0.815542,0,?
1664,'2023/12/10 06:38:45:372',15,-0.128016,0.010768,10.05823,0,?
1665,'2023/12/10 06:38:45:372',15,45.751274,-2.45635,0.815419,0,?
1666,'2023/12/10 06:38:45:460',15,0.497707,-0.020937,9.90808,0,?
1667,'2023/12/10 06:38:45:461',15,45.751457,-2.456232,0.814736,0,?
1668,'2023/12/10 06:38:45:461',15,0.624527,-0.11665,9.821939,0,?
1669,'2023/12/10 06:38:45:462',15,45.75169,-2.456114,0.814425,0,?
1670,'2023/12/10 06:38:45:562',15,0.537787,0.017348,9.811769,0,?
1671,'2023/12/10 06:38:45:562',15,45.75185,-2.456054,0.814218,0,?
1672,'2023/12/10 06:38:45:576',15,0.611964,0.092722,9.69153,0,?
1673,'2023/12/10 06:38:45:578',15,45.751923,-2.456167,0.813723,0,?
1674,'2023/12/10 06:38:45:665',15,0.42353,0.37687,9.850055,0,?
1675,'2023/12/10 06:38:45:665',15,45.752182,-2.45642,0.813298,0,?
1676,'2023/12/10 06:38:45:696',15,0.716052,0.505484,10.021739,0,?
1677,'2023/12/10 06:38:45:698',15,45.752552,-2.456762,0.813221,0,?
1678,'2023/12/10 06:38:45:766',15,1.187438,0.251845,9.483953,0,?
1679,'2023/12/10 06:38:45:767',15,45.753109,-2.457057,0.812927,0,?
1680,'2023/12/10 06:38:45:868',15,1.448256,0.354736,9.509077,0,?
1681,'2023/12/10 06:38:45:869',15,45.753433,-2.457316,0.812698,0,?
1682,'2023/12/10 06:38:45:875',15,0.838086,0.127418,9.383454,0,?
1683,'2023/12/10 06:38:45:877',15,45.753761,-2.457682,0.812138,0,?
1684,'2023/12/10 06:38:45:971',15,0.450449,0.083749,9.849456,0,?
1685,'2023/12/10 06:38:45:971',15,45.754017,-2.457596,0.811648,0,?
1686,'2023/12/10 06:38:45:995',15,0.177069,-0.010169,9.78485,0,?
1687,'2023/12/10 06:38:45:998',15,45.754074,-2.457754,0.811126,0,?
1688,'2023/12/10 06:38:46:074',15,0.351147,-0.200399,9.616755,0,?
1689,'2023/12/10 06:38:46:074',15,45.75412,-2.457217,0.811223,0,?
1690,'2023/12/10 06:38:46:176',15,-0.034696,-0.385843,10.100702,0,?
1691,'2023/12/10 06:38:46:176',15,45.754219,-2.456884,0.810773,0,?
1692,'2023/12/10 06:38:46:176',15,-0.16989,-0.40678,10.171889,0,?
1693,'2023/12/10 06:38:46:177',15,45.754456,-2.456623,0.81052,0,?
1694,'2023/12/10 06:38:46:278',15,-0.470788,-0.306879,9.996614,0,?
1695,'2023/12/10 06:38:46:279',15,45.754845,-2.456974,0.810232,0,?
1696,'2023/12/10 06:38:46:294',15,-0.80339,-0.214756,9.995419,0,?
1697,'2023/12/10 06:38:46:297',15,45.75544,-2.456918,0.810443,0,?
1698,'2023/12/10 06:38:46:381',15,-1.06361,-0.221934,9.677173,0,?
1699,'2023/12/10 06:38:46:381',15,45.755718,-2.456761,0.810704,0,?
1700,'2023/12/10 06:38:46:415',15,-0.431306,-0.273978,9.824331,0,?
1701,'2023/12/10 06:38:46:416',15,45.756073,-2.456667,0.810187,0,?
1702,'2023/12/10 06:38:46:484',15,-0.129811,-0.425922,9.78126,0,?
1703,'2023/12/10 06:38:46:485',15,45.756344,-2.456551,0.809582,0,?
1704,'2023/12/10 06:38:46:585',15,0.050249,-0.238086,9.789038,0,?
1705,'2023/12/10 06:38:46:586',15,45.756565,-2.456413,0.809202,0,?
1706,'2023/12/10 06:38:46:595',15,-0.181256,-0.287139,10.211968,0,?
1707,'2023/12/10 06:38:46:598',15,45.756821,-2.456261,0.808933,0,?
1708,'2023/12/10 06:38:46:689',15,0.010768,-0.238086,10.165309,0,?
1709,'2023/12/10 06:38:46:689',15,45.756805,-2.456177,0.808926,0,?
1710,'2023/12/10 06:38:46:715',15,0.544965,-0.221336,9.792626,0,?
1711,'2023/12/10 06:38:46:722',15,45.756859,-2.456191,0.80861,0,?
1712,'2023/12/10 06:38:46:791',15,0.744766,-0.084945,9.687941,0,?
1713,'2023/12/10 06:38:46:791',15,45.757053,-2.456201,0.808481,0,?
1714,'2023/12/10 06:38:46:848',15,1.214956,0.038883,9.391231,0,?
1715,'2023/12/10 06:38:46:848',15,45.757404,-2.456083,0.808555,0,?
1716,'2023/12/10 06:38:46:995',15,1.152144,0.107079,9.558728,0,?
1717,'2023/12/10 06:38:46:996',15,45.757717,-2.455947,0.808422,0,?
1718,'2023/12/10 06:38:46:996',15,0.961915,0.011366,9.620942,0,?
1719,'2023/12/10 06:38:46:996',15,45.758236,-2.455801,0.808283,0,?
1720,'2023/12/10 06:38:47:015',15,0.546162,-0.14656,9.795019,0,?
1721,'2023/12/10 06:38:47:019',15,45.758503,-2.455693,0.808271,0,?
1722,'2023/12/10 06:38:59:897',16,-1.689333,9.525827,-1.112663,0,?
1723,'2023/12/10 06:38:59:897',16,45.746048,-2.435718,0.81232,0,?
1724,'2023/12/10 06:38:59:897',16,-1.732404,9.491729,-1.265205,0,?
1725,'2023/12/10 06:38:59:898',16,45.746021,-2.435593,0.812493,0,?
1726,'2023/12/10 06:38:59:915',16,-1.70369,9.643674,-1.008575,0,?
1727,'2023/12/10 06:38:59:917',16,45.745876,-2.435755,0.812366,0,?
1728,'2023/12/10 06:38:59:976',16,-1.725823,9.555139,-1.08694,0,?
1729,'2023/12/10 06:38:59:977',16,45.745636,-2.435941,0.812189,0,?
1730,'2023/12/10 06:39:00:105',16,-1.652842,9.576674,-1.036092,0,?
1731,'2023/12/10 06:39:00:105',16,45.745373,-2.43609,0.812043,0,?
1732,'2023/12/10 06:39:00:105',16,-1.688136,9.596416,-1.121636,0,?
1733,'2023/12/10 06:39:00:107',16,45.745232,-2.436257,0.811874,0,?
1734,'2023/12/10 06:39:00:155',16,45.745071,-2.436497,0.811608,0,?
1735,'2023/12/10 06:39:00:156',16,-1.624727,9.604192,-1.094118,0,?
1736,'2023/12/10 06:39:00:215',16,-1.689333,9.643075,-1.015753,0,?
1737,'2023/12/10 06:39:00:217',16,45.745014,-2.436787,0.811338,0,?
1738,'2023/12/10 06:39:00:307',16,-1.591825,9.510872,-1.171287,0,?
1739,'2023/12/10 06:39:00:307',16,45.744926,-2.437387,0.81108,0,?
1740,'2023/12/10 06:39:00:335',16,-1.680958,9.567103,-0.988834,0,?
1741,'2023/12/10 06:39:00:338',16,45.744858,-2.437885,0.811003,0,?
1742,'2023/12/10 06:39:00:409',16,-1.502693,9.596416,-1.045663,0,?
1743,'2023/12/10 06:39:00:410',16,45.744881,-2.438229,0.811071,0,?
1744,'2023/12/10 06:39:00:514',16,-1.660021,9.602397,-1.08694,0,?
1745,'2023/12/10 06:39:00:514',16,45.744892,-2.438359,0.811063,0,?
1746,'2023/12/10 06:39:00:516',16,-1.634896,9.607183,-1.073181,0,?
1747,'2023/12/10 06:39:00:517',16,45.745197,-2.438337,0.810936,0,?
1748,'2023/12/10 06:39:00:615',16,-1.709074,9.575478,-0.999004,0,?
1749,'2023/12/10 06:39:00:615',16,45.74509,-2.438456,0.810685,0,?
1750,'2023/12/10 06:39:00:636',16,-1.719841,9.571291,-1.031307,0,?
1751,'2023/12/10 06:39:00:638',16,45.744946,-2.438566,0.811035,0,?
1752,'2023/12/10 06:39:00:716',16,-1.642673,9.583255,-1.085145,0,?
1753,'2023/12/10 06:39:00:717',16,45.744701,-2.438653,0.811263,0,?
1754,'2023/12/10 06:39:00:819',16,-1.701297,9.620942,-1.052842,0,?
1755,'2023/12/10 06:39:00:819',16,45.744659,-2.438528,0.811666,0,?
1756,'2023/12/10 06:39:00:820',16,-1.642673,9.605987,-1.041476,0,?
1757,'2023/12/10 06:39:00:821',16,45.744408,-2.438301,0.812178,0,?
1758,'2023/12/10 06:39:00:920',16,-1.669592,9.556335,-1.11027,0,?
1759,'2023/12/10 06:39:00:920',16,45.744072,-2.438206,0.812323,0,?
1760,'2023/12/10 06:39:00:936',16,-1.550549,9.550353,-1.120439,0,?
1761,'2023/12/10 06:39:00:938',16,45.743874,-2.438208,0.812373,0,?
1762,'2023/12/10 06:39:01:024',16,-1.659423,9.597611,-1.054038,0,?
1763,'2023/12/10 06:39:01:025',16,45.743954,-2.438149,0.812792,0,?
1764,'2023/12/10 06:39:01:054',16,-1.724029,9.550952,-1.134796,0,?
1765,'2023/12/10 06:39:01:058',16,45.743969,-2.438084,0.813167,0,?
1766,'2023/12/10 06:39:01:127',16,45.744202,-2.438208,0.813175,0,?
1767,'2023/12/10 06:39:01:127',16,-1.707877,9.586843,-1.03011,0,?
1768,'2023/12/10 06:39:01:229',16,-1.68036,9.550353,-1.147358,0,?
1769,'2023/12/10 06:39:01:229',16,45.744522,-2.438533,0.813702,0,?
1770,'2023/12/10 06:39:01:235',16,-1.638485,9.566504,-1.080958,0,?
1771,'2023/12/10 06:39:01:255',16,45.744534,-2.438915,0.814069,0,?
1772,'2023/12/10 06:39:01:331',16,45.744419,-2.439398,0.814237,0,?
1773,'2023/12/10 06:39:01:332',16,-1.712663,9.607781,-1.019342,0,?
1774,'2023/12/10 06:39:01:356',16,-1.733002,9.580862,-1.106681,0,?
1775,'2023/12/10 06:39:01:357',16,45.744198,-2.439678,0.814098,0,?
1776,'2023/12/10 06:39:01:433',16,-1.694118,9.569496,-1.088734,0,?
1777,'2023/12/10 06:39:01:433',16,45.744049,-2.440293,0.813826,0,?
1778,'2023/12/10 06:39:01:538',16,-1.620539,9.568299,-1.099502,0,?
1779,'2023/12/10 06:39:01:539',16,45.744144,-2.44063,0.814325,0,?
1780,'2023/12/10 06:39:01:539',16,-1.697109,9.562916,-1.099502,0,?
1781,'2023/12/10 06:39:01:542',16,45.744087,-2.441185,0.814465,0,?
1782,'2023/12/10 06:39:01:638',16,-1.680958,9.604192,-0.950549,0,?
1783,'2023/12/10 06:39:01:639',16,45.743923,-2.441522,0.814656,0,?
1784,'2023/12/10 06:39:01:656',16,-1.713261,9.555139,-1.158126,0,?
1785,'2023/12/10 06:39:01:660',16,45.743511,-2.441612,0.8147,0,?
1786,'2023/12/10 06:39:01:740',16,-1.694118,9.611969,-1.101895,0,?
1787,'2023/12/10 06:39:01:741',16,45.743328,-2.441783,0.814555,0,?
1788,'2023/12/10 06:39:01:843',16,-1.665405,9.610174,-0.996611,0,?
1789,'2023/12/10 06:39:01:844',16,45.74321,-2.441947,0.814676,0,?
1790,'2023/12/10 06:39:01:844',16,-1.705484,9.550952,-1.109671,0,?
1791,'2023/12/10 06:39:01:844',16,45.743187,-2.442119,0.814668,0,?
1792,'2023/12/10 06:39:01:945',16,-1.674378,9.564112,-1.086342,0,?
1793,'2023/12/10 06:39:01:946',16,45.743053,-2.442425,0.814679,0,?
1794,'2023/12/10 06:39:01:955',16,-1.719243,9.543175,-1.125823,0,?
1795,'2023/12/10 06:39:01:956',16,45.742821,-2.442636,0.814771,0,?
1796,'2023/12/10 06:39:02:047',16,-1.730011,9.561719,-1.062413,0,?
1797,'2023/12/10 06:39:02:049',16,45.742767,-2.442855,0.815141,0,?
1798,'2023/12/10 06:39:02:075',16,-1.691127,9.580862,-1.015753,0,?
1799,'2023/12/10 06:39:02:078',16,45.742455,-2.442864,0.815885,0,?
1800,'2023/12/10 06:39:02:151',16,45.742157,-2.442723,0.816716,0,?
1801,'2023/12/10 06:39:02:151',16,-1.728814,9.589237,-1.077967,0,?
1802,'2023/12/10 06:39:02:253',16,-1.645066,9.633504,-1.029512,0,?
1803,'2023/12/10 06:39:02:253',16,45.741573,-2.442739,0.817127,0,?
1804,'2023/12/10 06:39:02:257',16,-1.601995,9.576077,-1.147957,0,?
1805,'2023/12/10 06:39:02:258',16,45.741135,-2.442698,0.817706,0,?
1806,'2023/12/10 06:39:02:354',16,-1.771287,9.610772,-1.004985,0,?
1807,'2023/12/10 06:39:02:355',16,45.74086,-2.442941,0.817988,0,?
1808,'2023/12/10 06:39:02:375',16,-1.691725,9.503694,-1.155135,0,?
1809,'2023/12/10 06:39:02:377',16,45.740452,-2.443125,0.818529,0,?
1810,'2023/12/10 06:39:02:463',16,-1.655833,9.532407,-1.086342,0,?
1811,'2023/12/10 06:39:02:463',16,45.74007,-2.443462,0.818868,0,?
1812,'2023/12/10 06:39:02:561',16,-1.621137,9.586246,-1.1001,0,?
1813,'2023/12/10 06:39:02:561',16,45.739697,-2.443835,0.819307,0,?
1814,'2023/12/10 06:39:02:562',16,-1.631905,9.600603,-1.107279,0,?
1815,'2023/12/10 06:39:02:562',16,45.739479,-2.444328,0.819667,0,?
1816,'2023/12/10 06:39:02:662',16,-1.733002,9.59163,-1.058824,0,?
1817,'2023/12/10 06:39:02:663',16,45.739735,-2.444735,0.820219,0,?
1818,'2023/12/10 06:39:02:676',16,-1.719841,9.562318,-1.101297,0,?
1819,'2023/12/10 06:39:02:682',16,45.739883,-2.445029,0.82062,0,?
1820,'2023/12/10 06:39:02:767',16,-1.71027,9.583853,-1.029512,0,?
1821,'2023/12/10 06:39:02:767',16,45.739887,-2.445357,0.820951,0,?
1822,'2023/12/10 06:39:02:797',16,45.739815,-2.445684,0.821244,0,?
1823,'2023/12/10 06:39:02:797',16,-1.643869,9.565907,-1.126421,0,?
1824,'2023/12/10 06:39:02:866',16,-1.684547,9.57488,-1.101297,0,?
1825,'2023/12/10 06:39:02:866',16,45.7397,-2.445525,0.821596,0,?
